dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20
-0.31543603802378545,-0.08613046095422451,-0.13393933076887948,-0.17035139890040554,0.07215404179194916,0.08986530032943546,-0.37065572026947335,-0.20343824915978737,-0.04516811747483233,-0.366218293602117,-0.2820686383493224,0.03330333020982521,-0.022475755945730463,0.021768067111018537,-0.13302300680953258,-0.3286673315658104,-0.6708831986661185,0.5113166219665957,-1.0,0.0
-0.3164024001375862,-0.08725917520637964,-0.13206421448286879,-0.17485439931944502,0.0679419546542509,0.09062715544943176,-0.3661491645896682,-0.202646178676738,-0.04411130260843525,-0.36834009834519893,-0.2733755559283616,0.030555634391871877,-0.06103114074961564,0.0439034117651138,-0.2553788537242584,0.056588983980589556,-0.2537331844520708,-0.3567965043482411,1.0,0.0
-0.31778997527299835,-0.0888858472871428,-0.1293607763393886,-0.18139670061640656,0.061882618626067996,0.09175777147346502,-0.3595991705845483,-0.20144535128822114,-0.04264113067394536,-0.37160925014347296,-0.26087646899024897,0.02667181581365619,-0.1193425125778268,0.0756119609257881,-0.4348510110124307,0.5455039041827936,0.48357680192266794,-0.9573180942021468,-0.8050351073171182,0.0
-0.31869781621580195,-0.08940697545554092,-0.12913605890430302,-0.1823519261477005,0.06208982757214061,0.09159380833628655,-0.35917295923262993,-0.2037631177551194,-0.04321810014853179,-0.3754020350324182,-0.26557553291925345,0.02527301391308565,-0.12241084053868241,0.06796009062230168,-0.4417186136600308,1.0,-1.0,-0.12320431618225612,0.006065720222128042,0.0
-0.318092049071714,-0.08869067721913583,-0.12894671211783024,-0.18177102510291296,0.06148789923873837,0.09240816330677686,-0.3604981004133756,-0.20231906861312868,-0.041898792014695097,-0.3729999473458368,-0.26170678749694243,0.0253757774534946,-0.12366866087735544,0.0815579380860609,-0.4188263348331928,0.5300013884422842,1.0,0.9935217978489521,0.09009044101985669,0.0
-0.30761363478742204,-0.07910918390950847,-0.15098736664045756,-0.1360905007813929,0.09833943250508738,0.08646520954021422,-0.4025112964663605,-0.20029703675909605,-0.048104090678844955,-0.3316018450848955,-0.34852744785333084,0.05833897312954339,0.13600022191968383,-0.1943944740730862,0.36820268117072963,-0.9474683645479296,-0.39466496343398644,1.0,0.05936855040600608,0.0
-0.30669168582646056,-0.07919950802610655,-0.15222151767319714,-0.13238864245749743,0.1012551393100694,0.08513145811976346,-0.4045916817964027,-0.20293166357294984,-0.04826155638372361,-0.3358341111113819,-0.3492346875315876,0.05429318463536134,0.1337769892465102,-0.16770369917674735,0.398477991610085,-0.48860299976591764,0.918858848745233,-0.34178691354427176,0.01341799096288017,0.0
-0.3072831116590608,-0.07902769214529078,-0.15156295654610213,-0.13457188381449156,0.09918742426477467,0.08580273471082081,-0.4034919187514672,-0.20152852256754364,-0.0480391150077348,-0.3323643140592438,-0.34917962072649456,0.05696640674481477,0.1377181074085581,-0.18256399688466776,0.381196656722483,-1.0,-0.2634076562373848,-1.0,-0.12252652704667799,0.0
-0.2260170060956418,0.7798314899390961,-0.9413033775371137,0.12639542570062606,-1.0,-0.37224599443236334,-0.29946412389412486,-0.22492832391452564,0.05211371519613963,0.6466632997816459,-0.7267086475420935,0.2394153932178885,0.0862844689868503,0.0866065541144381,-0.04405989558243843,-0.013504334518044942,-0.001377923629420782,-0.00023553360901145488,-0.00012632740304731696,0.0
-1.0,0.09087418130542385,0.22407425181082422,0.2906968946158955,0.46442651316217276,-0.25221233571430707,1.0,-0.23250591089769337,0.1821112622608984,0.10531601792145151,-1.0,-0.09363552618961771,0.07068334845504282,-0.04577415911766442,-0.165544353209678,0.08556639803894144,-0.00928368884630875,0.0067155228662702186,0.00023266474870314494,0.0
-0.6248916499045973,0.6030851518232417,0.11667051331297171,1.0,-0.20163570833004857,0.054683148852310876,0.34385320748480397,0.7047896959626266,-0.5987447916592434,-0.47672897717967255,0.30965302495541186,-0.053188768328563035,-0.2144979039181089,-0.14349803888334065,0.009983938154276457,0.022102788208486993,2.4077257811653004e-05,0.001027920581721406,1.9283359029312605e-05,0.0
-0.4533822228728869,-0.1345974094116243,0.11356679251971082,0.472246295568856,-0.3154540956542432,-0.3051288798699321,-0.2621625679692633,-0.29066305888146754,0.26645948924924745,0.6426960286604558,0.18423346930810047,-0.1606360672455854,0.7542525188909609,0.0677589779543718,0.07705197787515378,-0.04180956626594597,-0.0050876146946491636,-0.0015220516745148645,0.0001175413451688366,0.0
-0.8834221084597922,-0.1991748555366692,0.04473927923284593,0.22212256723242035,0.36126431460194164,-0.33735767018615564,-1.0,0.7822995455843614,-0.49592001222228715,0.2797985183099171,1.0,0.35025085690812574,0.0012020103419508289,-0.36804702399414957,-0.21179492937959477,0.06822936295990162,-0.0008821426471547162,0.005427119707264607,0.00024199192712356945,0.0
-0.374183660378827,-0.13452185548292675,-0.008980761289321884,-0.15069979050267637,-0.01671363231769637,-0.18208573399059055,0.12918297961411754,0.04217586831083151,0.04281180498250032,0.34237516800382195,0.5089214056918626,0.12962536101109737,-0.8219602271384038,1.0,0.5015547572730732,-0.577807689096835,-0.0029509077456462435,-0.02519070387859044,-0.0015855453091052128,0.0
-0.6365712300047832,-0.04441043740488079,0.1263688958664045,-0.36193525091926626,0.007253498785188531,0.21958987015669823,-0.1307996221844721,-0.33666722142870864,0.34011524392637776,-0.4425041002089515,0.5992401846905129,-0.34669048607017255,0.2019689174514308,-0.04597170555598023,-0.5602428882702968,-0.22778466756128107,0.00435698681970441,-0.016648732462243663,-0.0012598528150497286,0.0
-0.5008252015856637,0.022703033130902193,0.10050499832364694,-0.5063833416945704,-0.061915376400913,-0.31511602474671996,0.3527296966713988,-0.7772572373573404,0.3197620978054302,-0.5083610585818633,0.34286930592414505,0.9750155474781177,0.04022802693421112,-0.7480446356801406,0.12438743849208682,0.058092117565060504,0.003998932321033835,0.002538260666532117,0.00020581352626245836,0.0
-0.5005789287326878,0.021825907767612982,0.16379009381073362,-0.15821308516208296,-0.12055589807287642,0.3354070646330491,0.1126093392799959,-0.22997178519524453,0.42835126459112366,-0.08578396603706023,0.12863649152137868,-0.7119072204088917,-0.4454847224874479,0.19250109509740027,0.19848792280849753,-0.24807821038542957,0.02130818682408101,-0.011545934993771708,-0.000680148577019695,0.0
-0.4056765080980328,-0.12557318003121928,-0.08833521862620193,-0.2633252452554837,-0.10519193428526294,0.025525062527117046,0.11569465056376742,0.08533804812417481,0.07803942872543086,0.6006103831515728,0.21308815048814045,0.16444741459307055,-0.19143356502927647,0.3686528826886871,-0.47954817660266197,0.33303891590027906,0.0030079821224084607,0.014241894459702349,0.0007584464900680466,0.0
-0.19566469667233696,-0.2281138668914231,0.001037098094680295,0.22874711691749056,0.26964510881231096,-0.7451176077196336,0.005993322792389271,0.25621452411182627,0.021334752857306204,0.012434047475731685,-0.45967998751784245,-0.7569363019393428,-0.5497070226517003,-0.9730500068695569,-0.9654417873490458,-0.734291943437206,0.03754464634463488,-0.041656230782578456,-0.0019050233365566667,0.0
-0.3435009597831813,-0.22081551856533063,-0.16189593934940644,0.05693168690761484,0.3412244429307023,-0.469305283364254,0.012648746877051406,-0.09896631608945076,-0.38525829342395373,0.5037959041823246,-0.47859494453312285,0.40612344985783355,-0.11173532804572381,0.9955187931073907,-1.0,-0.6088034201569571,0.03182827441794585,-0.03135189393374491,-0.0018586027391612507,0.0
-0.2427778623495435,-0.2705208152475533,-0.05699820189336435,0.20416847494491758,0.2343479751000772,-0.6293368640307457,-0.05331228862328535,0.10395438978213592,-0.12284628709104255,0.2515760388387503,-0.34913253663708715,-0.1478267119379535,-0.41689876221794187,-0.19794577821126266,1.0,0.9335820208248675,-0.06451155169044423,0.06359131220667938,0.002074124235045085,0.0
1.0,0.4664439289090232,-0.2935506299621322,0.3906450592267077,-0.18506631784104907,-1.0,-0.04082850716608161,-0.4313321631626867,-0.20959559846891862,-0.5410407268673492,0.08509480772333927,0.5035568835648732,-0.07477529742075864,-0.09691185796212907,-0.07744534956850206,-0.09657620893872106,0.005535078198190591,-0.005770721578173823,-0.0002192862191089123,0.0
0.21289811326675195,-0.7045997392301174,-1.0,-0.4246909911739059,-0.9412631053125291,0.8326977781645545,0.3996625371410656,0.6602385660691277,0.12032498650926163,0.588700037752593,0.1252903345812186,0.14232415605435714,-0.17158535428587463,-0.15354854115650177,-0.03594388431111349,-0.0652111646721496,0.0018019122042229115,-0.0038644333100677254,-0.00020434288458702496,0.0
0.22034129674489458,1.0,0.34876597312168656,-0.5486718657798717,-0.26108258175185894,0.14928097777402866,0.0017672884675057866,0.14546278378516833,0.11644159659909677,-0.24606451782896893,0.3068084155915888,-0.4688426580643075,-0.25821185318369405,0.06916221283566626,-0.02030655593483444,-0.04011428512297936,0.0018948789347447892,-0.0024563223814169158,-4.997325478294988e-05,0.0
0.11852523958850218,0.14379816590492284,1.0,0.49421529928519936,-0.9691756481572976,0.6561325378357397,-0.3417003428842725,-0.07729420430025641,0.3522200005216227,0.0813444776159469,-0.1698781821617322,0.2980019769811891,0.010253071743543434,0.02611556224998309,-0.08101844342024833,0.07719056681459706,-0.004656215905399265,0.005568028808561762,0.00012118752829181159,0.0
0.5139274083352808,0.13511397880910034,0.38573456135302087,-0.03897790177795754,0.8651797394407097,0.0305594695609465,-0.5658949459115481,0.41826157864116886,0.34883451065458393,0.6746669537318067,-0.7403306604843474,-0.3466699581873089,-0.4580647680795444,0.5521768981882181,0.0805256588173612,-0.0386730824175006,-0.0005115398576263548,-0.004408981245532223,-0.0001730637510948043,0.0
0.41866619825911244,-0.7943243821748663,0.13136057949237337,0.44104230591049454,-0.0469023499169751,0.07611367182021853,0.1710402362181715,0.20382886299490163,-0.36742593224784614,-0.00487176451363665,-0.0681433563400752,-0.25696438481517203,1.0,0.2696385326736473,0.045803464818527255,0.11459742717990061,-0.005113184464488144,0.010467627963554353,0.00024234987144125354,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.31543603802378545,-0.08613046095422451,-0.13393933076887948,-0.17035139890040554,0.07215404179194916,0.08986530032943546,-0.37065572026947335,-0.20343824915978737,-0.04516811747483233,-0.366218293602117,-0.2820686383493224,0.03330333020982521,-0.022475755945730463,0.021768067111018537,-0.13302300680953258,-0.3286673315658104,-0.6708831986661185,0.5113166219665957,-1.0,0.5
-0.3164024001375862,-0.08725917520637964,-0.13206421448286879,-0.17485439931944502,0.0679419546542509,0.09062715544943176,-0.3661491645896682,-0.202646178676738,-0.04411130260843525,-0.36834009834519893,-0.2733755559283616,0.030555634391871877,-0.06103114074961564,0.0439034117651138,-0.2553788537242584,0.056588983980589556,-0.2537331844520708,-0.3567965043482411,1.0,0.5
-0.31778997527299835,-0.0888858472871428,-0.1293607763393886,-0.18139670061640656,0.061882618626067996,0.09175777147346502,-0.3595991705845483,-0.20144535128822114,-0.04264113067394536,-0.37160925014347296,-0.26087646899024897,0.02667181581365619,-0.1193425125778268,0.0756119609257881,-0.4348510110124307,0.5455039041827936,0.48357680192266794,-0.9573180942021468,-0.8050351073171182,0.5
-0.31869781621580195,-0.08940697545554092,-0.12913605890430302,-0.1823519261477005,0.06208982757214061,0.09159380833628655,-0.35917295923262993,-0.2037631177551194,-0.04321810014853179,-0.3754020350324182,-0.26557553291925345,0.02527301391308565,-0.12241084053868241,0.06796009062230168,-0.4417186136600308,1.0,-1.0,-0.12320431618225612,0.006065720222128042,0.5
-0.318092049071714,-0.08869067721913583,-0.12894671211783024,-0.18177102510291296,0.06148789923873837,0.09240816330677686,-0.3604981004133756,-0.20231906861312868,-0.041898792014695097,-0.3729999473458368,-0.26170678749694243,0.0253757774534946,-0.12366866087735544,0.0815579380860609,-0.4188263348331928,0.5300013884422842,1.0,0.9935217978489521,0.09009044101985669,0.5
-0.30761363478742204,-0.07910918390950847,-0.15098736664045756,-0.1360905007813929,0.09833943250508738,0.08646520954021422,-0.4025112964663605,-0.20029703675909605,-0.048104090678844955,-0.3316018450848955,-0.34852744785333084,0.05833897312954339,0.13600022191968383,-0.1943944740730862,0.36820268117072963,-0.9474683645479296,-0.39466496343398644,1.0,0.05936855040600608,0.5
-0.30669168582646056,-0.07919950802610655,-0.15222151767319714,-0.13238864245749743,0.1012551393100694,0.08513145811976346,-0.4045916817964027,-0.20293166357294984,-0.04826155638372361,-0.3358341111113819,-0.3492346875315876,0.05429318463536134,0.1337769892465102,-0.16770369917674735,0.398477991610085,-0.48860299976591764,0.918858848745233,-0.34178691354427176,0.01341799096288017,0.5
-0.3072831116590608,-0.07902769214529078,-0.15156295654610213,-0.13457188381449156,0.09918742426477467,0.08580273471082081,-0.4034919187514672,-0.20152852256754364,-0.0480391150077348,-0.3323643140592438,-0.34917962072649456,0.05696640674481477,0.1377181074085581,-0.18256399688466776,0.381196656722483,-1.0,-0.2634076562373848,-1.0,-0.12252652704667799,0.5
-0.2260170060956418,0.7798314899390961,-0.9413033775371137,0.12639542570062606,-1.0,-0.37224599443236334,-0.29946412389412486,-0.22492832391452564,0.05211371519613963,0.6466632997816459,-0.7267086475420935,0.2394153932178885,0.0862844689868503,0.0866065541144381,-0.04405989558243843,-0.013504334518044942,-0.001377923629420782,-0.00023553360901145488,-0.00012632740304731696,0.5
-1.0,0.09087418130542385,0.22407425181082422,0.2906968946158955,0.46442651316217276,-0.25221233571430707,1.0,-0.23250591089769337,0.1821112622608984,0.10531601792145151,-1.0,-0.09363552618961771,0.07068334845504282,-0.04577415911766442,-0.165544353209678,0.08556639803894144,-0.00928368884630875,0.0067155228662702186,0.00023266474870314494,0.5
-0.6248916499045973,0.6030851518232417,0.11667051331297171,1.0,-0.20163570833004857,0.054683148852310876,0.34385320748480397,0.7047896959626266,-0.5987447916592434,-0.47672897717967255,0.30965302495541186,-0.053188768328563035,-0.2144979039181089,-0.14349803888334065,0.009983938154276457,0.022102788208486993,2.4077257811653004e-05,0.001027920581721406,1.9283359029312605e-05,0.5
-0.4533822228728869,-0.1345974094116243,0.11356679251971082,0.472246295568856,-0.3154540956542432,-0.3051288798699321,-0.2621625679692633,-0.29066305888146754,0.26645948924924745,0.6426960286604558,0.18423346930810047,-0.1606360672455854,0.7542525188909609,0.0677589779543718,0.07705197787515378,-0.04180956626594597,-0.0050876146946491636,-0.0015220516745148645,0.0001175413451688366,0.5
-0.8834221084597922,-0.1991748555366692,0.04473927923284593,0.22212256723242035,0.36126431460194164,-0.33735767018615564,-1.0,0.7822995455843614,-0.49592001222228715,0.2797985183099171,1.0,0.35025085690812574,0.0012020103419508289,-0.36804702399414957,-0.21179492937959477,0.06822936295990162,-0.0008821426471547162,0.005427119707264607,0.00024199192712356945,0.5
-0.374183660378827,-0.13452185548292675,-0.008980761289321884,-0.15069979050267637,-0.01671363231769637,-0.18208573399059055,0.12918297961411754,0.04217586831083151,0.04281180498250032,0.34237516800382195,0.5089214056918626,0.12962536101109737,-0.8219602271384038,1.0,0.5015547572730732,-0.577807689096835,-0.0029509077456462435,-0.02519070387859044,-0.0015855453091052128,0.5
-0.6365712300047832,-0.04441043740488079,0.1263688958664045,-0.36193525091926626,0.007253498785188531,0.21958987015669823,-0.1307996221844721,-0.33666722142870864,0.34011524392637776,-0.4425041002089515,0.5992401846905129,-0.34669048607017255,0.2019689174514308,-0.04597170555598023,-0.5602428882702968,-0.22778466756128107,0.00435698681970441,-0.016648732462243663,-0.0012598528150497286,0.5
-0.5008252015856637,0.022703033130902193,0.10050499832364694,-0.5063833416945704,-0.061915376400913,-0.31511602474671996,0.3527296966713988,-0.7772572373573404,0.3197620978054302,-0.5083610585818633,0.34286930592414505,0.9750155474781177,0.04022802693421112,-0.7480446356801406,0.12438743849208682,0.058092117565060504,0.003998932321033835,0.002538260666532117,0.00020581352626245836,0.5
-0.5005789287326878,0.021825907767612982,0.16379009381073362,-0.15821308516208296,-0.12055589807287642,0.3354070646330491,0.1126093392799959,-0.22997178519524453,0.42835126459112366,-0.08578396603706023,0.12863649152137868,-0.7119072204088917,-0.4454847224874479,0.19250109509740027,0.19848792280849753,-0.24807821038542957,0.02130818682408101,-0.011545934993771708,-0.000680148577019695,0.5
-0.4056765080980328,-0.12557318003121928,-0.08833521862620193,-0.2633252452554837,-0.10519193428526294,0.025525062527117046,0.11569465056376742,0.08533804812417481,0.07803942872543086,0.6006103831515728,0.21308815048814045,0.16444741459307055,-0.19143356502927647,0.3686528826886871,-0.47954817660266197,0.33303891590027906,0.0030079821224084607,0.014241894459702349,0.0007584464900680466,0.5
-0.19566469667233696,-0.2281138668914231,0.001037098094680295,0.22874711691749056,0.26964510881231096,-0.7451176077196336,0.005993322792389271,0.25621452411182627,0.021334752857306204,0.012434047475731685,-0.45967998751784245,-0.7569363019393428,-0.5497070226517003,-0.9730500068695569,-0.9654417873490458,-0.734291943437206,0.03754464634463488,-0.041656230782578456,-0.0019050233365566667,0.5
-0.3435009597831813,-0.22081551856533063,-0.16189593934940644,0.05693168690761484,0.3412244429307023,-0.469305283364254,0.012648746877051406,-0.09896631608945076,-0.38525829342395373,0.5037959041823246,-0.47859494453312285,0.40612344985783355,-0.11173532804572381,0.9955187931073907,-1.0,-0.6088034201569571,0.03182827441794585,-0.03135189393374491,-0.0018586027391612507,0.5
-0.2427778623495435,-0.2705208152475533,-0.05699820189336435,0.20416847494491758,0.2343479751000772,-0.6293368640307457,-0.05331228862328535,0.10395438978213592,-0.12284628709104255,0.2515760388387503,-0.34913253663708715,-0.1478267119379535,-0.41689876221794187,-0.19794577821126266,1.0,0.9335820208248675,-0.06451155169044423,0.06359131220667938,0.002074124235045085,0.5
1.0,0.4664439289090232,-0.2935506299621322,0.3906450592267077,-0.18506631784104907,-1.0,-0.04082850716608161,-0.4313321631626867,-0.20959559846891862,-0.5410407268673492,0.08509480772333927,0.5035568835648732,-0.07477529742075864,-0.09691185796212907,-0.07744534956850206,-0.09657620893872106,0.005535078198190591,-0.005770721578173823,-0.0002192862191089123,0.5
0.21289811326675195,-0.7045997392301174,-1.0,-0.4246909911739059,-0.9412631053125291,0.8326977781645545,0.3996625371410656,0.6602385660691277,0.12032498650926163,0.588700037752593,0.1252903345812186,0.14232415605435714,-0.17158535428587463,-0.15354854115650177,-0.03594388431111349,-0.0652111646721496,0.0018019122042229115,-0.0038644333100677254,-0.00020434288458702496,0.5
0.22034129674489458,1.0,0.34876597312168656,-0.5486718657798717,-0.26108258175185894,0.14928097777402866,0.0017672884675057866,0.14546278378516833,0.11644159659909677,-0.24606451782896893,0.3068084155915888,-0.4688426580643075,-0.25821185318369405,0.06916221283566626,-0.02030655593483444,-0.04011428512297936,0.0018948789347447892,-0.0024563223814169158,-4.997325478294988e-05,0.5
0.11852523958850218,0.14379816590492284,1.0,0.49421529928519936,-0.9691756481572976,0.6561325378357397,-0.3417003428842725,-0.07729420430025641,0.3522200005216227,0.0813444776159469,-0.1698781821617322,0.2980019769811891,0.010253071743543434,0.02611556224998309,-0.08101844342024833,0.07719056681459706,-0.004656215905399265,0.005568028808561762,0.00012118752829181159,0.5
0.5139274083352808,0.13511397880910034,0.38573456135302087,-0.03897790177795754,0.8651797394407097,0.0305594695609465,-0.5658949459115481,0.41826157864116886,0.34883451065458393,0.6746669537318067,-0.7403306604843474,-0.3466699581873089,-0.4580647680795444,0.5521768981882181,0.0805256588173612,-0.0386730824175006,-0.0005115398576263548,-0.004408981245532223,-0.0001730637510948043,0.5
0.41866619825911244,-0.7943243821748663,0.13136057949237337,0.44104230591049454,-0.0469023499169751,0.07611367182021853,0.1710402362181715,0.20382886299490163,-0.36742593224784614,-0.00487176451363665,-0.0681433563400752,-0.25696438481517203,1.0,0.2696385326736473,0.045803464818527255,0.11459742717990061,-0.005113184464488144,0.010467627963554353,0.00024234987144125354,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
0.40616453559304866,-0.6643786349365265,0.07297586092545412,0.6819864990521498,0.18929164710588822,0.4972855464242377,0.006032250878640306,-0.6883222397118589,-0.09558385263662242,1.0,0.09147462194905004,0.18703518526986265,-1.0,-1.0,-0.0752901317437271,-0.16206366549834103,0.00597929722822731,-0.0097486758608235,-0.00037806367002210517,1.0
0.28754677767471143,0.28052031989652254,-0.47178561197958135,0.14869017028531062,1.0,1.0,0.2858451856043396,-0.0005908196822105212,-0.6843073397506952,-0.8218171133505443,0.1886179678703375,0.046549246638300325,0.04715737035337657,0.237206496681392,0.08145128941395742,-0.032574488226026016,0.00036868755350123527,-0.002885261040458283,1.2665247811819952e-05,1.0
0.2964436373762029,-0.4641360090819473,-0.07134702483413854,0.43026848406081597,0.35365758341254433,0.1674312605610125,-0.19816913484838383,0.5568059896727645,1.0,-1.0,-0.433466255178212,1.0,-0.08679684891708289,0.14512355276158562,-0.19098217393092654,-0.012127697690077405,-0.0004002025741175073,3.024156864655439e-05,-5.25095089699432e-05,1.0
0.3785088358840494,0.20324457928863243,-0.6402277665120146,-0.1647717177632419,0.4500121526465623,0.09254259732148253,-0.14568312263229344,-0.24705681829716608,0.47348021212894775,0.19946973098950335,0.23733462292541843,-1.0,0.2632151372011429,-0.3948587305003545,-0.0963879605398124,0.2564105056552485,-0.01690783520613529,0.02017922740384053,0.0005791511451825118,1.0
0.3015970458499036,-1.0,-0.22585875236770023,0.598496899092021,-0.5001886708452492,-0.7128558853223936,0.1579771520503838,-0.79637409163323,0.24330671096740866,-0.8728888769158409,0.7382581823341191,-0.5907306686581897,-0.669049128356938,0.6359085629568694,-0.08280743763737414,0.0028744799119545064,0.0011780480904017244,-0.0007340119086587338,-6.8641411878500286e-06,1.0
0.3769167795477975,0.05130109917203143,0.4293311383342878,-0.807750728218052,0.40338199538068076,-0.0534935598879339,0.1528408772585649,-1.0,-0.5978374048846004,0.6518817060477918,0.34469775069269637,0.43541527433890664,0.13179460104970186,-0.023871624425450697,-0.13674317011996334,0.051525593217239325,-0.002198543540779566,0.004481973305291226,0.00010673711788833179,1.0
0.20471184907107395,-0.8538206583402895,0.3394203480356684,-0.5746693584103564,-0.9842525797577747,-0.06265192094090342,-0.08930496364843198,0.18018703031978314,-1.0,-0.7145865168306317,-0.8798655904336307,-0.39442433371639846,-0.4011632052177703,-0.08153572340336598,-0.0070185085865808,-0.027273021542018917,0.00012339420440102888,-0.002768805336863139,-0.00010899263919340265,1.0
0.3890071656317904,-0.19196720385849483,0.19996365799717009,-1.0,0.03572640953330594,-0.8889762243876161,0.33382168791708056,1.0,0.29035426535894737,-0.0213222256935628,0.16903322026408288,0.11585037953382703,0.15066287159675307,-0.2698076557122597,0.03703400611845698,-0.05525398125061337,0.0015579606481523134,-0.002846067288102388,-0.00011370729949347928,1.0
